Latitude,Longitude,Elevation,Name
-77.65613203328202,168.1479822438416,-3.0974,Channel 287
-77.65615568184919,168.1479535877723,-3.0738,Channel 288
-77.65617933041324,168.14792493159445,-3.0502000000000002,Channel 289
-77.6562029789742,168.14789627530809,-3.0266,Channel 290
-77.6562266275321,168.14786761891318,-3.003,Channel 291
-77.6562266275321,168.14786761891318,-3.003,Channel 292
-77.65624743550624,168.14813327414464,-3.057637931034483,Channel 293
-77.65626824322342,168.14839893026013,-3.1122758620689654,Channel 294
-77.6562890506837,168.1486645872596,-3.1669137931034483,Channel 295
-77.656309857887,168.148930245143,-3.2215517241379312,Channel 296
-77.6563306648334,168.14919590391037,-3.2761896551724137,Channel 297
-77.65635147152288,168.14946156356172,-3.3308275862068966,Channel 298
-77.65637227795543,168.149727224097,-3.3854655172413795,Channel 299
-77.65639308413104,168.14999288551624,-3.4401034482758623,Channel 300
-77.6564138900497,168.1502585478194,-3.494741379310345,Channel 301
-77.65643469571145,168.1505242110065,-3.5493793103448277,Channel 302
-77.65645550111621,168.15078987507752,-3.60401724137931,Channel 303
-77.65647630626408,168.15105554003244,-3.658655172413793,Channel 304
-77.656497111155,168.15132120587128,-3.713293103448276,Channel 305
-77.656517915789,168.15158687259404,-3.767931034482759,Channel 306
-77.65653872016601,168.15185254020068,-3.8225689655172412,Channel 307
-77.65655952428611,168.1521182086912,-3.877206896551724,Channel 308
-77.65658032814925,168.15238387806562,-3.931844827586207,Channel 309
-77.65660113175544,168.1526495483239,-3.9864827586206895,Channel 310
-77.65662193510471,168.15291521946605,-4.041120689655172,Channel 311
-77.65664273819701,168.15318089149207,-4.095758620689655,Channel 312
-77.65666354103233,168.15344656440195,-4.150396551724138,Channel 313
-77.6566843436107,168.15371223819568,-4.20503448275862,Channel 314
-77.65670514593218,168.15397791287327,-4.259672413793103,Channel 315
-77.65672594799666,168.15424358843467,-4.314310344827586,Channel 316
-77.65674674980417,168.1545092648799,-4.368948275862069,Channel 317
-77.65676755135473,168.15477494220897,-4.423586206896552,Channel 318
-77.65678835264835,168.15504062042183,-4.478224137931035,Channel 319
-77.65680915368499,168.15530629951851,-4.5328620689655175,Channel 320
-77.65682995446468,168.155571979499,-4.5875,Channel 321
-77.6568507549874,168.1558376603633,-4.642137931034482,Channel 322
-77.65687155525318,168.15610334211132,-4.696775862068965,Channel 323
-77.65689235526197,168.1563690247432,-4.751413793103448,Channel 324
-77.6569131550138,168.15663470825885,-4.806051724137931,Channel 325
-77.65693395450866,168.15690039265823,-4.860689655172414,Channel 326
-77.65695475374653,168.15716607794138,-4.915327586206896,Channel 327
-77.65697555272745,168.15743176410834,-4.969965517241379,Channel 328
-77.6569963514514,168.15769745115898,-5.024603448275862,Channel 329
-77.65701714991837,168.1579631390934,-5.079241379310345,Channel 330
-77.65703794812836,168.15822882791156,-5.1338793103448275,Channel 331
-77.65705874608138,168.15849451761343,-5.18851724137931,Channel 332
-77.65707954377739,168.15876020819903,-5.243155172413793,Channel 333
-77.65710034121646,168.15902589966834,-5.297793103448276,Channel 334
-77.65712113839852,168.1592915920214,-5.352431034482759,Channel 335
-77.65714193532362,168.15955728525813,-5.407068965517241,Channel 336
-77.65716273199176,168.15982297937853,-5.461706896551724,Channel 337
-77.65718352840287,168.16008867438268,-5.516344827586207,Channel 338
-77.65720432455701,168.16035437027045,-5.570982758620689,Channel 339
-77.65722512045414,168.16062006704195,-5.625620689655172,Channel 340
-77.65724591609433,168.16088576469707,-5.680258620689655,Channel 341
-77.65726671147749,168.1611514632359,-5.7348965517241375,Channel 342
-77.6572875066037,168.16141716265838,-5.78953448275862,Channel 343
-77.65730830147287,168.16168286296448,-5.844172413793103,Channel 344
-77.65732909608506,168.16194856415427,-5.898810344827586,Channel 345
-77.65734989044026,168.16221426622764,-5.953448275862069,Channel 346
-77.65737068453846,168.1624799691847,-6.008086206896552,Channel 347
-77.65739147837967,168.16274567302534,-6.062724137931034,Channel 348
-77.65741227196388,168.1630113777496,-6.117362068965517,Channel 349
-77.65743306529109,168.16327708335749,-6.172,Channel 350
